X,Y,storeNumber,storeType,address,city,state,zip,phone,playplace,driveThru,archCard,freeWifi,storeUrl
-71.57000699999999,42.390053,11309,FREESTANDING,32-36 WASHINGTON,HUDSON,MA,01749,(978)562-5370,N,Y,Y,Y,http://www.mcmassachusetts.com/11309
-71.45013399999999,42.432533,4857,FREESTANDING,4-6 MAIN STREET,MAYNARD,MA,01754,(978)897-8995,Y,Y,Y,Y,http://www.mcmassachusetts.com/4857
-71.507607,42.784061,12518,DTHRU ONLY,3 COTTON ROAD &  AMHERST ST,NASHUA,NH,03060,(603)598-4475,N,Y,Y,Y,http://www.mcnewhampshire.com/12518
-71.442116,42.708313000000004,2039,FREESTANDING,255 DANIEL WEBSTER HWY,NASHUA,NH,03060,(603)891-0419,Y,Y,Y,Y,http://www.mcnewhampshire.com/2039
-71.49758,42.838373,31994,FREESTANDING,9 DOBSON RD.,MERRIMACK,NH,03054,(603)429-3800,N,Y,Y,Y,http://www.mcnewhampshire.com/31994
-71.457245,42.758815999999996,10544,FREESTANDING,45 E HOLLIS ST,EAST NASHUA,NH,03060,(603)880-3050,Y,Y,Y,Y,http://www.mcnewhampshire.com/10544
-71.360703,42.626106,1548,FREESTANDING,17 DRUM HILL RD,CHELMSFORD,MA,01824,(978)459-3024,N,Y,Y,Y,http://www.mcmassachusetts.com/1548
-71.42465200000001,42.72617,15582,FREESTANDING,251 LOWELL RD,HUDSON,NH,03051,(603)882-9603,N,Y,Y,Y,http://www.mcnewhampshire.com/15582
-71.443787,42.773956,4068,FREESTANDING,75 DERRY RD,HUDSON,NH,03051,(603)889-9528,N,Y,Y,Y,http://www.mcnewhampshire.com/4068
-71.321671,42.626265999999994,11790,FREESTANDING,66 PLAIN ST,LOWELL,MA,01851,(978)970-5531,N,Y,Y,Y,http://www.mcmassachusetts.com/11790
-71.332291,42.649998,15130,FREESTANDING,ONE VARNUM AVE,LOWELL,MA,01854-2510,(978)454-1199,N,Y,Y,Y,http://www.mcmassachusetts.com/15130
-71.303719,42.666053999999995,1624,FREESTANDING,1260 BRIDGE ST RT 38,DRACUT,MA,01826,(978)459-3029,N,Y,Y,Y,http://www.mcmassachusetts.com/1624
-71.282127,42.574699,1794,FREESTANDING,273 BOSTON RD,BILLERICA,MA,01821,(978)667-9174,N,Y,Y,Y,http://www.mcmassachusetts.com/1794
-71.409515,42.476017,31731,FREESTANDING,55 GREAT ROAD,ACTON,MA,01720,(978)264-2062,N,N,Y,Y,http://www.mcmassachusetts.com/31731
-71.276474,42.629139,742,FREESTANDING,803 ROGERS ST,LOWELL,MA,01852,(978)452-9258,N,Y,Y,Y,http://www.mcmassachusetts.com/742
-71.541656,42.338985,11250,FREESTANDING,250 MAPLE ST,MARLBOROUGH,MA,01752,(508)485-8547,N,Y,Y,Y,http://www.mcmassachusetts.com/11250
-71.597549,42.285606,2295,FREESTANDING,166 EAST MAIN STREET,WESTBORO,MA,01581,(508)366-2276,N,Y,Y,Y,http://www.mcmassachusetts.com/2295
-71.320358,42.719288,15360,FREESTANDING,113 BRIDGE ST/RTE 38,PELHAM,NH,03076,(603)635-9926,N,Y,Y,Y,http://www.mcnewhampshire.com/15360
-71.44815799999999,42.298775,5609,FREESTANDING,1223 WORCHESTER ROAD,FRAMINGHAM,MA,01701,(508)875-9771,Y,Y,Y,Y,http://www.mcmassachusetts.com/5609
-71.428833,42.312117,25937,TOLLWAY,MASS PIKE I-90 SRVC AREA 7W MILEPOST 115,FRAMINGHAM,MA,01701,(508)877-2023,N,Y,Y,Y,http://www.mcmassachusetts.com/25937
-71.26021,42.485127,1866,FREESTANDING,346 GREAT RD,BEDFORD,MA,01730,(781)275-8746,N,Y,Y,Y,http://www.mcmassachusetts.com/1866
-71.654938,42.283272,17883,FREESTANDING,299 TURNPIKE RD,WESTBORO,MA,01581,(508)616-0209,Y,Y,Y,Y,http://www.mcmassachusetts.com/17883
-71.25749,42.440211,25118,TOLLWAY,RTE 128 NORTH,LEXINGTON,MA,02421,(781)861-1144,N,Y,Y,Y,http://www.mcmassachusetts.com/25118
-71.20444499999999,42.591011,3261,FREESTANDING,"1928 MAIN ST, RTE 38",TEWKSBURY,MA,01876,(978)851-9325,N,Y,Y,Y,http://www.mcmassachusetts.com/3261
-71.24316400000001,42.537890999999995,15840,FREESTANDING,718 BOSTON RD,BILLERICA,MA,01821,(978)262-9706,N,Y,Y,Y,http://www.mcmassachusetts.com/15840
-71.22760799999999,42.642445,10809,FREESTANDING,1915 ANDOVER ST,TEWKSBURY,MA,01876,(978)858-3458,N,Y,Y,Y,http://www.mcmassachusetts.com/10809
-71.212448,42.473960999999996,1473,FREESTANDING,55 MIDDLESEX TPKE,BURLINGTON,MA,01803,(781)272-4165,N,Y,Y,Y,http://www.mcmassachusetts.com/1473
-71.51799799999999,42.126247,1595,FREESTANDING,139 S MAIN ST,MILFORD,MA,01757,(508)478-3412,N,Y,Y,Y,http://www.mcmassachusetts.com/1595
-71.64606500000001,42.125546,6070,FREESTANDING,1190 PROVIDENCE RD,WHITINSVILLE,MA,01588,(508)234-2960,N,Y,Y,Y,http://www.mcmassachusetts.com/6070
-71.401031,42.302929,1465,FREESTANDING,343 COCHITUATE RD,FRAMINGHAM,MA,01701,(508)879-1650,N,Y,Y,Y,http://www.mcmassachusetts.com/1465
-71.431061,42.245434,10411,FREESTANDING,225 POND ST,ASHLAND,MA,01721,(508)881-7973,N,Y,Y,Y,http://www.mcmassachusetts.com/10411
-71.471365,42.015464,24273,FREESTANDING,1900 DIAMOND HILL RD,WOONSOCKET,RI,02895,(401)765-1176,N,Y,Y,Y,http://www.mcrhodeisland.com/24273
-71.474874,41.936007000000004,3454,FREESTANDING,RTE 116 LINCOLN MALL,LINCOLN,RI,02865,(401)333-0850,N,Y,Y,Y,http://www.mcrhodeisland.com/3454
-71.40541800000001,42.15258,28967,FREESTANDING,67 MAIN STREET,MEDWAY,MA,02053,(508)533-5088,N,Y,Y,Y,http://www.mcmassachusetts.com/28967
-71.359578,41.916698,31944,FREESTANDING,444 WASHINGTON STREET,ATTLEBORO,MA,02703,(508)761-8656,Y,Y,Y,Y,http://www.mcmassachusetts.com/31944
-71.364674,41.880192,4830,FREESTANDING,285 ARMISTICE BLVD,PAWTUCKET,RI,02861,(401)726-9564,N,Y,Y,Y,http://www.mcrhodeisland.com/4830
-71.514483,41.982774,11378,FREESTANDING,12 EDDIE DOWLING HWY,NORTH SMITHFIELD,RI,02896,(401)769-2624,N,Y,Y,Y,http://www.mcrhodeisland.com/11378
-71.48867800000001,42.14761,5313,FREESTANDING,143 MEDWAY RD,MILFORD,MA,01757,(508)473-3205,Y,Y,Y,Y,http://www.mcmassachusetts.com/5313
-71.404511,41.913793,7526,FREESTANDING,100 MENDON RD,CUMBERLAND,RI,02864,(401)725-9077,N,Y,Y,Y,http://www.mcrhodeisland.com/7526
-71.355537,42.167736,4994,FREESTANDING,808 MAIN ST,MILLIS,MA,02054,(508)376-4031,N,Y,Y,Y,http://www.mcmassachusetts.com/4994
-71.428714,41.853419,5312,FREESTANDING,736 BRANCH AVE,PROVIDENCE,RI,02904,(401)273-7260,N,Y,Y,Y,http://www.mcrhodeisland.com/5312
-71.602852,42.024582,11271,FREESTANDING,200 QUAKER HWY,UXBRIDGE,MA,01569,(508)278-9431,N,Y,Y,Y,http://www.mcmassachusetts.com/11271
-71.381989,42.080692,7077,FREESTANDING,345 E CENTRAL ST,FRANKLIN,MA,02038,(508)528-9816,Y,Y,Y,Y,http://www.mcmassachusetts.com/7077
-71.331519,41.972145000000005,26332,FREESTANDING,ROUTE 1 SOUTHBOUND,NORTH ATTLEBOROUGH,MA,02760,(508)695-3900,N,Y,Y,Y,http://www.mcmassachusetts.com/26332
-71.46939,41.859809999999996,5367,FREESTANDING,1920 MINERAL SPRING AVE,NORTH PROVIDENCE,RI,02904,(401)353-7395,N,Y,Y,Y,http://www.mcrhodeisland.com/5367
-71.57310600000001,41.835783,16707,FREESTANDING,49 HARTFORD AVE,NORTH SCITUATE,RI,02857,(401)934-1230,N,Y,Y,Y,http://www.mcrhodeisland.com/16707
-71.436095,41.943536,26530,FREESTANDING,1754 MENDON RD,CUMBERLAND,RI,02864,(401)334-3177,N,Y,Y,Y,http://www.mcrhodeisland.com/26530
-71.304535,42.010021,3542,FREESTANDING,9 TAUNTON ST,PLAINVILLE,MA,02762,(508)695-9826,Y,Y,Y,Y,http://www.mcmassachusetts.com/3542
-71.353284,41.900847999999996,12199,FREESTANDING,1250 NEWPORT AVENUE,SOUTH ATTLEBORO,MA,02703,(508)399-7949,N,Y,Y,Y,http://www.mcmassachusetts.com/12199
-71.25959,42.102234,21187,FREESTANDING,RT 1 & NORTH ST,FOXBORO,MA,02035,(508)543-0165,N,Y,Y,Y,http://www.mcmassachusetts.com/21187
-71.461807,42.115227000000004,13008,FREESTANDING,272 HARTFORD AVE,BELLINGHAM,MA,02019,(508)966-0522,N,Y,Y,Y,http://www.mcmassachusetts.com/13008
-71.53044399999999,41.871108,3545,FREESTANDING,US ROUTE 44 5 APPLE VALLEY MALL,SMITHFIED,RI,02828,(401)231-3545,N,Y,Y,Y,http://www.mcrhodeisland.com/3545
-71.399381,41.874516,13685,FREESTANDING,255 MINERAL SPRINGS AVE,PAWTUCKET,RI,02861,(401)726-5670,N,Y,Y,Y,http://www.mcrhodeisland.com/13685
-71.270143,41.952304999999996,4624,FREESTANDING,531 PLEASANT STREET & ROUTE 123,ATTLEBORO,MA,02703-2421,(508)222-0217,Y,Y,Y,Y,http://www.mcmassachusetts.com/4624
-71.881723,41.925004,13538,FREESTANDING,RTE 44 - 6 PROVIDENCE TURNPIKE,PUTNAM,CT,06260,(860)928-5008,Y,Y,Y,Y,http://www.mcconnecticut.com/13538
-71.384846,42.300577000000004,24498,MALL,1245 WORCESTER ST,NATICK,MA,01760-1515,(508)545-0762,N,N,Y,N,http://www.mcmassachusetts.com/24498
-71.364681,42.311397,25936,TOLLWAY,MASS PIKE I-90 SRVC AREA 8E MILEPOST 117,NATICK,MA,01760,(508)651-1687,N,Y,Y,Y,http://www.mcmassachusetts.com/25936
-71.902709,41.799622,7039,FREESTANDING,RTE 6 554 PROVIDENCE RD,DANIELSON,CT,06239,(860)774-9799,N,Y,Y,Y,http://www.mcconnecticut.com/7039
-71.876678,41.839489,32045,FREESTANDING,1141 KILLINGLY COMMONS DR,KILLINGLY,CT,06241,(860)774-9755,N,Y,Y,Y,http://www.mcconnecticut.com/32045
-71.196259,42.365105,1543,FREESTANDING,197 CALIFORNIA ST,NEWTON,MA,02458,(617)527-9693,N,Y,Y,Y,http://www.mcmassachusetts.com/1543
-71.233757,42.413185,4018,STOREFRONT,1110 LEXINGTON ST,WALTHAM,MA,02154,(781)893-7198,N,N,Y,Y,http://www.mcmassachusetts.com/4018
-71.24209599999999,42.376633,1564,FREESTANDING,789 MAIN ST,WALTHAM,MA,02453,(781)893-6640,N,Y,Y,Y,http://www.mcmassachusetts.com/1564
-71.254808,42.330185,25119,TOLLWAY,6 CIRCUMFERENTIAL HWY (RT 128 SOUTH),NEWTON,MA,02462,(617)332-1771,N,Y,Y,Y,http://www.mcmassachusetts.com/25119
-71.16776999999999,42.264488,736,FREESTANDING,1650 VFW PKY,WEST ROXBURY,MA,02132,(617)325-2709,N,Y,Y,Y,http://www.mcmassachusetts.com/736
-71.212159,42.313767,4876,FREESTANDING,111 NEEDHAM STREET,NEWTON,MA,02158,(617)527-3570,N,N,Y,Y,http://www.mcmassachusetts.com/4876
-71.23745699999999,42.274288,1302,FREESTANDING,340 CHESTNUT ST,NEEDHAM,MA,02492,(781)444-8592,N,Y,Y,Y,http://www.mcmassachusetts.com/1302
-71.337135,42.301762,629,FREESTANDING,290 WORCESTER RD,NATICK,MA,01760,(508)653-1809,N,Y,Y,Y,http://www.mcmassachusetts.com/629
-71.243729,42.156254,1169,FREESTANDING,595 MAIN ST,WALPOLE,MA,02081,(508)668-5919,N,Y,Y,Y,http://www.mcmassachusetts.com/1169
-71.181206,42.557571,24950,FREESTANDING,212 MAIN ST,WILMINGTON,MA,01887,(978)658-4500,N,Y,Y,Y,http://www.mcmassachusetts.com/24950
-71.17821500000001,42.46693,6750,FREESTANDING,187 CAMBRIDGE ST,WOBURN,MA,01801,(781)933-9799,Y,Y,Y,Y,http://www.mcmassachusetts.com/6750
-71.108475,42.569408,11514,FREESTANDING,43 MAIN ST,NORTH READING,MA,01864,(978)664-0008,N,Y,Y,Y,http://www.mcmassachusetts.com/11514
-71.117287,42.479217999999996,4563,FREESTANDING,333 MONTVALE AVE,WOBURN,MA,01801,(781)933-8927,N,Y,Y,Y,http://www.mcmassachusetts.com/4563
-71.102882,42.520565000000005,595,FREESTANDING,413 MAIN ST,READING,MA,01867,(781)944-9782,Y,Y,Y,Y,http://www.mcmassachusetts.com/595
-71.133326,42.505385,4973,MALL,300 MISCHAWAM RD,WOBURN,MA,01801,(781)935-7030,N,N,Y,Y,http://www.mcmassachusetts.com/4973
-71.140658,42.390353999999995,14638,STOREFRONT,186 ALEWIFE BROOK PKWY,CAMBRIDGE,MA,02138,(617)876-6509,N,N,Y,Y,http://www.mcmassachusetts.com/14638
-71.121628,42.395233000000005,21575,STOREFRONT,234 ELM ST,SOMERVILLE,MA,02144,(617)623-2623,N,N,Y,Y,http://www.mcmassachusetts.com/21575
-71.068779,42.499072999999996,15765,FREESTANDING,572 MAIN ST,WAKEFIELD,MA,01880,(781)246-7689,N,Y,Y,Y,http://www.mcmassachusetts.com/15765
-71.09237900000001,42.40671,21844,MALL,3850 MYSTIC VALLEY PKWY,MEDFORD,MA,02155,(781)395-3401,N,N,Y,N,http://www.mcmassachusetts.com/21844
-71.130995,42.350645,26788,STOREFRONT,1223 COMMONWEALTH AVENUE,BOSTON,MA,02134,(617)562-1313,N,N,Y,Y,http://www.mcmassachusetts.com/26788
-71.13716099999999,42.362621000000004,6839,FREESTANDING,360 WESTERN AVENUE,BRIGHTON,MA,02135-1011,(617)787-2882,N,Y,Y,Y,http://www.mcmassachusetts.com/6839
-71.154877,42.358631,4209,FREESTANDING,1750 SOLDIERS FLD RD,BRIGHTON,MA,02135,(617)783-9393,N,Y,Y,Y,http://www.mcmassachusetts.com/4209
-71.20051600000001,42.158463,4396,FREESTANDING,1600 PROVIDENCE HWY,NORWOOD,MA,02062,(781)762-1275,N,Y,Y,Y,http://www.mcmassachusetts.com/4396
-71.19869200000001,42.192688000000004,1273,FREESTANDING,32 BROADWAY,NORWOOD,MA,02062,(781)769-4915,N,Y,Y,Y,http://www.mcmassachusetts.com/1273
-71.18388399999999,42.211853000000005,7076,FREESTANDING,31 PROVIDENCE HWY,NORWOOD,MA,02062,(781)551-0250,Y,Y,Y,Y,http://www.mcmassachusetts.com/7076
-71.035538,42.404182,5753,FREESTANDING,170 REVERE BEACH PKY,CHELSEA,MA,02150,(617)889-3571,N,Y,Y,Y,http://www.mcmassachusetts.com/5753
-71.023537,42.473351,2392,FREESTANDING,738 BROADWAY,SAUGUS,MA,01906,(781)233-8622,N,Y,Y,Y,http://www.mcmassachusetts.com/2392
-71.064201,42.39843,20986,FREESTANDING,80 BROADWAY,EVERETT,MA,02149,(617)387-8625,N,Y,Y,Y,http://www.mcmassachusetts.com/20986
-71.04181700000001,42.427048,16461,FREESTANDING,114 BROADWAY,MALDEN,MA,02148,(781)322-4443,N,Y,Y,Y,http://www.mcmassachusetts.com/16461
-71.016747,42.49572,25746,FREESTANDING,127 BROADWAY,SAUGUS,MA,01906,(781)231-7042,N,Y,Y,Y,http://www.mcmassachusetts.com/25746
-71.08284,42.373703000000006,7059,FREESTANDING,14 MC GRATH HWY,SOMMERVILLE,MA,02143,(617)666-9666,N,Y,Y,Y,http://www.mcmassachusetts.com/7059
-71.199921,42.706154,7891,FREESTANDING,170 HAVERHILL ST,METHUEN,MA,01844,(978)687-9301,N,Y,Y,Y,http://www.mcmassachusetts.com/7891
-70.996709,42.575790999999995,14303,FREESTANDING,255 S MAIN ST,MIDDLETON,MA,01949-2444,(978)774-4538,N,Y,Y,Y,http://www.mcmassachusetts.com/14303
-71.172974,42.690247,16552,FREESTANDING,599 ANDOVER ST,LAWRENCE,MA,01840,(978)685-0005,N,Y,Y,Y,http://www.mcmassachusetts.com/16552
-71.118622,42.700012,6762,FREESTANDING,660 CHICKERING RD,NORTH ANDOVER,MA,01845-1903,(978)685-9757,N,Y,Y,Y,http://www.mcmassachusetts.com/6762
-71.14463,42.663246,501,FREESTANDING,195 N MAIN ST,ANDOVER,MA,01810,(978)475-9854,N,Y,Y,Y,http://www.mcmassachusetts.com/501
-71.202927,42.728252000000005,18364,FREESTANDING,147 PELHAM ST,METHUEN,MA,01844,(978)683-8641,N,Y,Y,Y,http://www.mcmassachusetts.com/18364
-71.215561,42.763611,932,FREESTANDING,225 S BROADWAY,SALEM,NH,03079,(603)898-7923,N,Y,Y,Y,http://www.mcnewhampshire.com/932
-71.115494,42.772648,16500,FREESTANDING,795 RIVER ST,HAVERHILL,MA,01832,(978)373-5155,N,Y,Y,Y,http://www.mcmassachusetts.com/16500
-71.168724,42.705044,11565,FREESTANDING,50 BROADWAY,LAWRENCE,MA,01840,(978)685-4728,N,Y,Y,Y,http://www.mcmassachusetts.com/11565
-71.07643900000001,42.771297,1490,FREESTANDING,53 S MAIN ST,BRADFORD,MA,01835,(978)374-9812,N,Y,Y,Y,http://www.mcmassachusetts.com/1490
-71.15106999999999,42.743771,2559,FREESTANDING,110 PLEASANT VALLEY ST,METHUEN,MA,01844,(978)687-9831,N,Y,Y,Y,http://www.mcmassachusetts.com/2559
-71.26298299999999,42.806222999999996,26674,GAS STATION,124B INDIAN ROCK RD -ROUTE 111,WINDHAM,NH,03087,(603)893-8205,N,Y,Y,Y,http://www.mcnewhampshire.com/26674
-71.34845,42.864269,12272,FREESTANDING,39 NASHUA RD (RT. 102),LONDONDERRY,NH,03053,(603)434-3570,N,Y,Y,Y,http://www.mcnewhampshire.com/12272
-70.90885899999999,42.703808,11474,FREESTANDING,CONJUNCTION RT 1 & RT 133,ROWLEY,MA,01969,(978)948-3324,N,Y,Y,Y,http://www.mcmassachusetts.com/11474
-71.103256,42.809447999999996,4955,FREESTANDING,1180 N MAIN ST,HAVERHILL,MA,01830,(978)373-9264,N,Y,Y,Y,http://www.mcmassachusetts.com/4955
-70.91328399999999,42.846828,2390,FREESTANDING,100 MACY ST,AMESBURY,MA,01913,(978)388-8956,Y,Y,Y,Y,http://www.mcmassachusetts.com/2390
-70.90520500000001,42.821018,10286,FREESTANDING,37 STOREY AVE,NEWBURYPORT,MA,01950,(978)462-7575,N,Y,Y,Y,http://www.mcmassachusetts.com/10286
-70.870987,42.894424,25699,FREESTANDING,652 LAFAYETTE RD,SEABROOK,NH,03874,(603)474-8361,N,Y,Y,Y,http://www.mcnewhampshire.com/25699
-71.32659100000001,42.890594,2038,FREESTANDING,45 CRYSTAL AVE,DERRY,NH,03038,(603)432-2231,Y,Y,Y,Y,http://www.mcnewhampshire.com/2038
-70.88575,42.586498,1547,FREESTANDING,40 ENON ST,BEVERLY,MA,01915,(978)922-1884,Y,Y,Y,Y,http://www.mcmassachusetts.com/1547
-70.939939,42.551984999999995,24980,MALL,50 INDEPENDENCE WAY,DANVERS,MA,01923,(978)777-4331,N,N,Y,N,http://www.mcmassachusetts.com/24980
-70.932739,42.561226,18006,FREESTANDING,77 HIGH ST,DANVERS,MA,01923-3145,(978)762-0902,N,Y,Y,Y,http://www.mcmassachusetts.com/18006
-70.943423,42.539815999999995,12301,MALL,210 ANDOVER STREET,PEABODY,MA,01960,(978)531-7050,N,N,Y,N,http://www.mcmassachusetts.com/12301
-70.967377,42.55687,1020,FREESTANDING,135 ANDOVER ST,DANVERS,MA,01923,(978)774-0151,N,Y,Y,Y,http://www.mcmassachusetts.com/1020
-70.887718,42.555943,23421,FREESTANDING,230 ELLIOTT ST,BEVERLY,MA,01915,(978)232-9293,N,Y,Y,Y,http://www.mcmassachusetts.com/23421
-70.94151600000001,42.547976,35488,FREESTANDING,180 ENDICOTT ST,DANVERS,MA,01923,(978)774-6017,N,Y,Y,Y,
-70.832588,42.94595,21583,FREESTANDING,663 LAFAYETTE RD,HAMPTON,NH,03842,(603)929-3674,N,Y,Y,Y,http://www.mcnewhampshire.com/21583
-70.939087,43.070759,21536,FREESTANDING,75 EXTER ST,NEWMARKET,NH,03857,(603)659-1757,N,Y,Y,Y,http://www.mcnewhampshire.com/21536
-70.81945,43.045315,18792,FREESTANDING,RTE OCEAN ROAD,GREENLAND,NH,03840,(603)427-1620,N,Y,Y,Y,http://www.mcnewhampshire.com/18792
-70.930077,42.99091,24235,FREESTANDING,148 PORTSMOUTH AVE,EXTER,NH,03833,(603)778-8919,N,Y,Y,Y,http://www.mcnewhampshire.com/24235
-70.810837,42.910236,4204,FREESTANDING,187 OCEAN BLVD,HAMPTON BEACH,NH,03842,(603)926-9209,N,N,Y,Y,http://www.mcnewhampshire.com/4204
-71.16327700000001,43.035365999999996,4956,FREESTANDING,FREETOWN & ESSEX RDS,RAYMOND,NH,03077,(603)895-9396,N,Y,Y,Y,http://www.mcnewhampshire.com/4956
-71.074608,43.027733000000005,7417,FREESTANDING,56 CALEF HYW,EPPING,NH,03042,(603)679-8544,N,Y,Y,Y,http://www.mcnewhampshire.com/7417
-70.956024,42.47699,4469,FREESTANDING,60 BOSTON ST,LYNN,MA,01904,(781)592-2350,N,Y,Y,Y,http://www.mcmassachusetts.com/4469
-71.00907099999999,42.423004,32709,FREESTANDING,SQUIRE ROAD,REVERE,MA,02151,(781)289-8172,N,Y,Y,Y,http://www.mcmassachusetts.com/32709
-70.95955699999999,42.455513,22086,FREESTANDING,567 LYNNWAY,LYNN,MA,01905,(781)581-2050,N,Y,Y,Y,http://www.mcmassachusetts.com/22086
-70.96143599999999,42.448640000000005,15417,WAL*MART,780 LYNN WAY,LYNN,MA,01905,(781)595-5900,N,N,Y,N,http://www.mcmassachusetts.com/15417
-70.921684,42.523201,1474,FREESTANDING,133 MAIN ST,PEABODY,MA,01960,(978)531-9513,N,Y,Y,Y,http://www.mcmassachusetts.com/1474
-70.923416,42.502739,14500,FREESTANDING,1 TRADER'S WAY HIGHLANDER PLAZA,SALEM,MA,01970,(978)744-9631,N,Y,Y,Y,http://www.mcmassachusetts.com/14500
-71.02327199999999,42.403738,32016,FREESTANDING,RT 16 CHELSEA COMMONS,CHELSEA,MA,02150,(617)884-4898,N,Y,Y,Y,http://www.mcmassachusetts.com/32016
-71.03443100000001,42.392788,25115,STOREFRONT,472 BROADWAY,CHELSEA,MA,02150,(617)889-2572,N,N,Y,Y,http://www.mcmassachusetts.com/25115
-71.100937,42.363949,2912,STOREFRONT,463 MASSACHUSETTS AVE,CAMBRIDGE,MA,02139,(617)497-3926,N,N,Y,Y,http://www.mcmassachusetts.com/2912
-71.040253,42.374458000000004,2845,FREESTANDING,178 BORDER ST,EAST BOSTON,MA,02128,(617)567-9374,N,Y,Y,Y,http://www.mcmassachusetts.com/2845
-70.896416,42.507422999999996,3138,FREESTANDING,150 CANAL ST,SALEM,MA,01970,(978)745-2727,N,Y,Y,Y,http://www.mcmassachusetts.com/3138
-71.018463,42.3637,32215,AIRPORT,LOGAN AIRPORT TERMINAL B PIER A,BOSTON,MA,02128,(617)561-8860,N,N,Y,N,http://www.mcmassachusetts.com/32215
-71.019305,42.3634,31378,AIRPORT,LOGAN AIRPORT TERM B - PIER B - US AIR,BOSTON,MA,02128,(617)561-4232,N,N,Y,N,http://www.mcmassachusetts.com/31378
-71.05556999999999,42.351683,26934,BUS/TRAIN,700 ATLANTIC AVE,BOSTON,MA,02111,(617)261-3914,N,N,Y,N,http://www.mcmassachusetts.com/26934
-71.055537,42.351846,11729,BUS/TRAIN,2 S STATION,BOSTON,MA,02110,(617)261-1551,N,N,Y,N,http://www.mcmassachusetts.com/11729
-71.06214399999999,42.366252,22668,STADIUM,ONE FLEET CENTER,BOSTON,MA,02114,(617)742-0198,N,N,Y,N,http://www.mcmassachusetts.com/22668
-71.063069,42.355236,1720,STOREFRONT,146 TREMONT ST,BOSTON,MA,02111,(617)338-9876,N,N,Y,Y,http://www.mcmassachusetts.com/1720
-71.058975,42.356899,31643,STOREFRONT,329 WASHINGTON ST,BOSTON,MA,02108,(617)557-0089,N,N,Y,Y,http://www.mcmassachusetts.com/31643
-71.06061700000001,42.355724,7332,MALL,417 WASHINGTON ST,BOSTON,MA,02108,(617)338-0289,N,N,Y,Y,http://www.mcmassachusetts.com/7332
-70.79953,43.092213,990,FREESTANDING,49 GOSLING RD,NEWINGTON,NH,03801,(603)436-9771,N,Y,Y,Y,http://www.mcnewhampshire.com/990
-70.771721,43.049416,1842,FREESTANDING,1000 LAFAYETTE RD,PORTSMOUTH,NH,03801,(603)436-9689,Y,Y,Y,Y,http://www.mcnewhampshire.com/1842
-70.66600799999999,42.617484999999995,6875,FREESTANDING,50 MAPLEWOOD AVE,GLOUCESTER,MA,01930,(978)281-6227,N,Y,N,Y,http://www.mcmassachusetts.com/6875
-70.805059,43.09738,30098,MALL,50 FOX RUN RD,NEWINGTON,NH,03801,(603)431-1559,N,N,Y,N,http://www.mcnewhampshire.com/30098
-70.991867,42.081257,11804,FREESTANDING,664 CRESCENT ST ROUTE 27,BROCKTON,MA,02302,(508)583-5808,N,Y,Y,Y,http://www.mcmassachusetts.com/11804
-71.09348299999999,42.268791,27499,STOREFRONT,1614 BLUE HILL AVE,MATTAPAN,MA,02126,(617)298-8700,N,N,Y,Y,http://www.mcmassachusetts.com/27499
-71.06725300000001,42.100193,23667,FREESTANDING,334 N PEARL ST,BROCKTON,MA,02301,(508)583-3627,N,Y,Y,Y,http://www.mcmassachusetts.com/23667
-70.99633,42.254364,4935,FREESTANDING,473 SOUTHERN ARTERY,QUINCY,MA,02169,(617)479-6488,N,Y,Y,Y,http://www.mcmassachusetts.com/4935
-71.101074,42.13451,691,FREESTANDING,422 WASHINGTON ST,STOUGHTON,MA,02072,(781)344-0489,Y,Y,Y,Y,http://www.mcmassachusetts.com/691
-71.046982,42.069969,14536,FREESTANDING,715 BELMONT ST,BROCKTON,MA,02301,(508)583-3889,N,Y,Y,Y,http://www.mcmassachusetts.com/14536
-71.046021,42.165077000000004,14595,FREESTANDING,8 HIGHLAND AVE /RT 139,RANDOLPH,MA,02368,(781)961-6005,N,Y,Y,Y,http://www.mcmassachusetts.com/14595
-71.055159,42.282402000000005,684,FREESTANDING,515 GALLIVAN BLVD,DORCHESTER,MA,02124,(617)282-0070,N,N,Y,Y,http://www.mcmassachusetts.com/684
-71.024803,42.107845000000005,737,FREESTANDING,908 N MONTELLO ST,BROCKTON,MA,02301,(508)588-9920,Y,Y,Y,Y,http://www.mcmassachusetts.com/737
-71.009872,42.041973,7609,FREESTANDING,800 N MAIN ST,WEST BRIDGEWATE,MA,02379,(508)584-7110,N,Y,Y,Y,http://www.mcmassachusetts.com/7609
-71.14843,42.139503000000005,20400,FREESTANDING,41 WASHINGTON ST,CANTON,MA,02021,(781)821-4324,N,Y,Y,Y,http://www.mcmassachusetts.com/20400
-71.124496,42.252857,4845,FREESTANDING,1312 HYDE PARK AVE,HYDE PARK,MA,02136,(617)364-2299,N,Y,Y,Y,http://www.mcmassachusetts.com/4845
-71.071777,42.290421,16599,STOREFRONT,605 WASHINGTON ST,DORCHESTER,MA,02124,(617)282-8146,N,N,Y,Y,http://www.mcmassachusetts.com/16599
-71.06088299999999,42.299141,13737,STOREFRONT,1513 DORCHESTER AVE,DORCHESTER,MA,02122,(617)288-3468,N,N,Y,Y,http://www.mcmassachusetts.com/13737
-71.029312,42.276619000000004,7280,SHARED BLDNG,275 HANCOCK ST,NORTH QUINCY,MA,02171,(617)479-6795,N,Y,Y,Y,http://www.mcmassachusetts.com/7280
